"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2479242,"December 12, 2022",Minnesota,Minneapolis,"Fremont Ave N and N 26th Ave",0,1,N/A
2479026,"December 12, 2022",Texas,"San Antonio","2100 block of Texas Ave",0,1,N/A
2479206,"December 12, 2022",Pennsylvania,Philadelphia,"5300 block of Jackson St",1,1,N/A
2479782,"December 12, 2022",Oregon,Portland,"3400 SE 26th Ave",0,1,N/A
2479386,"December 12, 2022",Kentucky,Louisville,"4801 Outer Loop",0,1,N/A
2478963,"December 11, 2022",Texas,Houston,"19800 block of Kenswick Dr",1,1,N/A
2478927,"December 11, 2022",Alabama,Montgomery,"100 block of Madison Ave",0,3,N/A
2479262,"December 11, 2022","North Carolina",Fayetteville,"6400 block of Independence Place Dr",1,1,N/A
2478751,"December 11, 2022",Pennsylvania,Philadelphia,"1800 block of W Diamond St",1,2,N/A
2479031,"December 11, 2022",Texas,"El Paso","9000 block of Curtis Dr",0,1,N/A
2479094,"December 11, 2022",Illinois,Chicago,"E 132nd St and S Langley Ave",0,1,N/A
2479078,"December 11, 2022",Virginia,Richmond,"1300 block of Coalter St",0,1,N/A
2478980,"December 10, 2022",Alabama,Mobile,"1400 block of Garland St",0,1,N/A
2478874,"December 10, 2022",Georgia,Lithonia,"2929 Turner Hill Rd",0,1,N/A
2478636,"December 10, 2022",Minnesota,Minneapolis,"1800 block of E Lake St",0,1,N/A
2478601,"December 10, 2022",Maryland,Baltimore,"900 block of Pine Heights Ave",0,1,N/A
2478237,"December 10, 2022",Ohio,Columbus,"300 block of S Warren Ave",0,1,N/A
2478764,"December 10, 2022","North Carolina","Winston Salem (Winston-salem)","W 26th St",0,1,N/A
2478497,"December 9, 2022",Louisiana,Bogalusa,"800 block of Warren St",1,2,N/A
2478475,"December 9, 2022",Missouri,"Saint Louis","300 block of North 9th St",0,1,N/A
2477878,"December 9, 2022",Michigan,Kalamazoo,"Elm St and W North St",0,1,N/A
2477858,"December 9, 2022",Illinois,Peoria,"3400 block of Fallen Oak Ln",0,1,N/A
2478369,"December 9, 2022",Pennsylvania,Lancaster,"Ruby St and Prangley Ave",1,1,N/A
2478135,"December 9, 2022",Florida,Jacksonville,"2400 block of Lane Ave S",0,1,N/A
2477247,"December 8, 2022",Missouri,"Saint Louis","1445 Webster Ave",0,1,N/A
2477881,"December 8, 2022",Ohio,"Cincinnati (Forest Park)","Fairborn Road",0,1,N/A
2477869,"December 8, 2022",Georgia,Griffin,"1700 block of Carrington Dr",0,2,N/A
2477193,"December 8, 2022","New York",Brooklyn,"White St and Moore St",0,1,N/A
2478836,"December 8, 2022",Ohio,Cleveland,"6200 block of Denison Ave",0,1,N/A
2478834,"December 8, 2022",Ohio,Cleveland,"W 28th St and Washington Ave",0,1,N/A
2476992,"December 8, 2022",Illinois,Chicago,"10100 block of S Luella Ave",0,1,N/A
2476681,"December 8, 2022","District of Columbia",Washington,"4500 Benning Rd NE",0,3,N/A
2476687,"December 8, 2022",Maryland,"District Heights","5200 Silver Hill Rd #2086",0,1,N/A
2477506,"December 8, 2022",Texas,"Corpus Christi","Brooks Dr",0,2,N/A
2477549,"December 8, 2022",California,Corona,"Circle City Dr and Pine St",0,1,N/A
2477446,"December 8, 2022",Arkansas,Texarkana,"1400 block of Rose St",0,1,N/A
2477444,"December 8, 2022",Illinois,Chicago,"7200 block of S Laflin Ave",0,1,N/A
2476655,"December 8, 2022",Illinois,Chicago,"1500 block of W 69th St",0,1,N/A
2477404,"December 8, 2022",Louisiana,"New Orleans","4242 Chef Menteur Hwy",0,4,N/A
2476339,"December 7, 2022",Alabama,Birmingham,"300 block of Martin Luther King Jr Dr",0,1,N/A
2477374,"December 7, 2022",Ohio,Columbus,"200 block of Martin Ave",0,1,N/A
2476357,"December 7, 2022",Illinois,Chicago,"2759 W Pope John Paul II Blvd",0,1,N/A
2475554,"December 6, 2022","New York",Bronx,"Daly Ave and E 180th St",0,4,N/A
2475622,"December 6, 2022",Missouri,"Saint Louis","N Taylor Ave and Page Blvd",0,1,N/A
2475546,"December 6, 2022",Georgia,Macon,"159 Steven Dr",3,1,N/A
2476364,"December 6, 2022",California,Azusa,"600 block of N Donna Beth Ave",1,1,N/A
2475970,"December 6, 2022",Pennsylvania,Easton,"631 S 25th St",0,1,N/A
2476028,"December 6, 2022",Florida,"Fort Lauderdale (Lauderhill)","5309 NW 18th Ct",0,1,N/A
2475829,"December 6, 2022",Illinois,Chicago,"24 S Kostner Ave",0,2,N/A
2475058,"December 5, 2022","New York",Rochester,"100 block of William Warfield Dr",0,3,N/A
2475728,"December 5, 2022",Wisconsin,Milwaukee,"1500 block of S 26th St",0,1,N/A
2474935,"December 5, 2022","District of Columbia",Washington,"4675 S Capitol St SW",0,1,N/A
2475500,"December 5, 2022",California,Vacaville,"Rocky Hill Rd and Holly Ln",0,1,N/A
2476215,"December 5, 2022",Pennsylvania,Philadelphia,"3500 block of K St",0,3,N/A
2476195,"December 5, 2022",Pennsylvania,Pittsburgh,"Frankstown Rd",0,1,N/A
2474513,"December 5, 2022",Illinois,Chicago,"4700 block of W Arthington St",0,3,N/A
2475227,"December 5, 2022",Illinois,Chicago,"6010 S Pulaski Rd",0,1,N/A
2474827,"December 5, 2022",Tennessee,Memphis,"817 Brownlee Rd",0,1,N/A
2474326,"December 4, 2022",Maryland,Baltimore,"700 block of N Caroline St",0,1,N/A
2474226,"December 4, 2022",Tennessee,Memphis,"Getwell Rd and Cochese Rd",0,2,N/A
2474731,"December 4, 2022",California,Oroville,"Majhi Ln",0,2,N/A
2474143,"December 4, 2022",Illinois,Zion,"1800 block of Horeb Ave",0,5,N/A
2474560,"December 4, 2022",Alabama,Montgomery,"3400 block of Lebron Rd",0,1,N/A
2475239,"December 4, 2022",Texas,Tyler,"11300 Hwy 271",0,1,N/A
2475201,"December 4, 2022",Ohio,Toledo,"1500 block of Parkside Blvd",0,1,N/A
2475174,"December 4, 2022",Louisiana,"Baton Rouge","Timberside Dr",0,2,N/A
2474346,"December 4, 2022",Louisiana,Shreveport,"5600 block of Hearne Ave",0,1,N/A
2474588,"December 3, 2022",Florida,Stuart,N/A,0,1,N/A
2474159,"December 3, 2022","North Carolina",Ahoskie,"900 block of E First St",0,2,N/A
2476844,"December 3, 2022",Indiana,Lafayette,N/A,0,1,N/A
2473665,"December 3, 2022",California,Bakersfield,"1000 McDonald Way",0,1,N/A
2473482,"December 3, 2022",Illinois,Danville,"400 block of Montclaire St",0,1,N/A
2474391,"December 3, 2022",Connecticut,Bridgeport,"Stratford Ave and Wilmot Ave",0,1,N/A
2478017,"December 2, 2022",Ohio,Hilliard,"Weaver Court N",0,1,N/A
2473810,"December 2, 2022",Texas,"San Antonio","238 E Hart Ave",0,2,N/A
2475724,"December 2, 2022","South Carolina",Norway,"Tyler Rd",0,1,N/A
2474870,"December 2, 2022",Florida,Blountstown,"Adam Spears Ln",0,1,N/A
2476240,"December 2, 2022",Pennsylvania,Philadelphia,"5800 block of Syvester St",0,1,N/A
2475384,"December 2, 2022",Illinois,"North Chicago","800 block of 12th St",0,1,N/A
2473277,"December 2, 2022",Colorado,Denver,"E Andrews Dr and Dillon St",0,1,N/A
2474066,"December 2, 2022",California,Turlock,"210 N Golden State Blvd",0,1,N/A
2473488,"December 2, 2022",Oregon,Portland,"N Iris Way and Hartman St",0,2,N/A
2475205,"December 2, 2022",Ohio,Toledo,"1400 block of Potomac Dr",0,1,N/A
2473954,"December 2, 2022",Michigan,Kalamazoo,"Hazard St and Center Ave",0,1,N/A
2473444,"December 2, 2022",Ohio,Dayton,"2400 block of Greenway St",0,1,N/A
2473377,"December 2, 2022","New Jersey",Beverly,"200 block of Ivy Rd",0,1,N/A
2473900,"December 1, 2022",Arkansas,Blytheville,"300 block of N Hollywood St",0,3,N/A
2472491,"December 1, 2022",Connecticut,Waterbury,"583 Scott Rd",0,1,N/A
2472532,"December 1, 2022",Georgia,Savannah,"Price St and Hartridge St",0,1,N/A
2472152,"December 1, 2022",Illinois,Chicago,"2200 block of W 50th Pl",0,1,N/A
2472710,"December 1, 2022",Texas,Austin,"6400 block of Springdale Rd",0,1,N/A
2472635,"December 1, 2022",Texas,Amarillo,"2800 block of SW 28th Ave",0,1,N/A
2472487,"December 1, 2022",Arkansas,Springdale,"300 Park St",0,1,N/A
2475162,"December 1, 2022",Louisiana,Zachary,N/A,0,1,N/A
2472622,"December 1, 2022",Texas,Plantersville,N/A,0,1,N/A
2471687,"November 30, 2022",Illinois,Chicago,"2500 block of W 63rd St",0,1,N/A
2471650,"November 30, 2022",Kentucky,Louisville,"1300 block of Weyler Ave",0,1,N/A
2472373,"November 30, 2022",Ohio,Columbus,"2100 block of Middlehurst Dr",0,2,N/A
2471454,"November 30, 2022",Tennessee,Memphis,"4130 Kirby Pkwy",0,1,N/A
2471644,"November 30, 2022",Tennessee,Memphis,"4101 Macon Rd",0,1,N/A
2471122,"November 30, 2022",Wisconsin,Milwaukee,"3605 N 19th St",0,1,N/A
2472001,"November 30, 2022",Tennessee,Clarksville,"McGraw St and Greenwood Ave",0,1,N/A
2470769,"November 29, 2022",Illinois,Chicago,"9436 S Wentworth Ave",0,1,N/A
2477981,"November 29, 2022",Pennsylvania,Mckeesport,"Pirl St",0,3,N/A
2471600,"November 29, 2022","North Carolina","Winston Salem (Winston-salem)","1201 Alder St",0,2,N/A
2470905,"November 29, 2022","South Carolina",Charleston,"8182 Windsor Hill Blvd",0,1,N/A
2471358,"November 29, 2022","New York",Syracuse,"100 block of Radisson Ct",0,1,N/A
2470479,"November 29, 2022",California,Reedley,"1400 block of E Cypress Ave",0,1,N/A
2471003,"November 29, 2022",Ohio,Columbus,"3700 block of Briggs Rd",0,1,N/A
2471119,"November 29, 2022",Pennsylvania,Monessen,"S 14th St",0,1,N/A
2469967,"November 28, 2022",Missouri,"Saint Louis","8400 block of N Broadway",0,1,N/A
2470504,"November 28, 2022",Texas,Arlington,"1800 block of N Cooper St",0,1,N/A
2471043,"November 28, 2022",Alabama,Birmingham,"600 Valley Crest Dr",0,1,N/A
2469716,"November 27, 2022",Kansas,Meridan,"114th St and King Rd",0,1,N/A
2469261,"November 27, 2022",Michigan,Detroit,"19400 block of Stansbury Ave",0,1,N/A
2469354,"November 27, 2022",Florida,Tallahassee,"2101 Wahnish Way",1,4,N/A
2469238,"November 27, 2022",Illinois,Decatur,"3400 block of Dove Dr",0,1,N/A
2469208,"November 27, 2022",Colorado,Denver,"15000 block of E 51st Pl",0,2,N/A
2468885,"November 27, 2022",Ohio,Columbus,"865 Wedgewood Dr",0,1,N/A
2469348,"November 27, 2022",Georgia,Atlanta,"2051 Flat Shoals Parkway",1,2,N/A
2469039,"November 27, 2022",Michigan,Detroit,"16800 block of Mark Twain St",1,1,N/A
2468997,"November 27, 2022",California,"San Diego","3700 block of Palm Ave",0,1,N/A
2468971,"November 27, 2022","New York",Brooklyn,"Wilson Ave and Menahan St",0,1,N/A
2474024,"November 27, 2022",Washington,Auburn,"1306 69th St SE",0,1,N/A
2469478,"November 27, 2022",Florida,"Fort Lauderdale","I-95 and Davie Blvd",1,2,N/A
2469383,"November 27, 2022",Mississippi,Biloxi,"Highland Dr",0,1,N/A
2468894,"November 27, 2022",Louisiana,"New Orleans","200 block of Bourbon St",0,5,N/A
2468796,"November 26, 2022",Kentucky,Louisville,"1800 block of Burwell Ave",0,1,N/A
2468775,"November 26, 2022",Wisconsin,Milwaukee,"W Capitol Dr and N 58th St",0,1,N/A
2469296,"November 26, 2022",Minnesota,Minneapolis,"600 block of Lowry Ave N",0,1,N/A
2469195,"November 26, 2022",Ohio,Cincinnati,"Roger Place and Gilbert Ave",0,1,N/A
2469191,"November 26, 2022",Ohio,Cincinnati,"3600 block of Glenway Ave",0,1,N/A
2468629,"November 26, 2022",Maryland,Baltimore,"2000 block of E North Ave",0,2,N/A
2469048,"November 26, 2022",Pennsylvania,Akron,"900 block of High St",0,1,N/A
2468745,"November 26, 2022",Georgia,Atlanta,"117 17th St NW",2,4,N/A
2468730,"November 26, 2022",Michigan,Detroit,"19148 Joy Rd",0,3,N/A
2468911,"November 26, 2022",Illinois,Chicago,"6600 block of S Washtenaw Ave",0,1,N/A
2468903,"November 26, 2022",Illinois,Chicago,"11300 block of S May St",0,2,N/A
2468891,"November 26, 2022",California,Stockton,"Sellers Cir and Dusty Ct",0,2,N/A
2468823,"November 26, 2022",Michigan,Detroit,"7700 block of Archdale St",0,1,N/A
2469310,"November 26, 2022",Texas,"San Antonio","6500 block of Spring Hurst Dr",0,1,N/A
2468170,"November 25, 2022",Illinois,Chicago,"9900 block of S Yates Blvd",0,1,N/A
2468346,"November 25, 2022",Illinois,Chicago,"2300 block of E 100th St",1,1,N/A
2468555,"November 25, 2022",Missouri,"Saint Louis","4000 block of Labadie Ave",1,1,N/A
2468162,"November 25, 2022",Georgia,Atlanta,"2700 block of Gresham Rd",1,3,N/A
2468417,"November 25, 2022",Pennsylvania,Philadelphia,"6700 block of Linmore Ave",0,1,N/A
2468374,"November 25, 2022",Louisiana,"New Orleans","Sheephead St and Wales St",0,1,N/A
2470185,"November 25, 2022",Ohio,Columbus,"3500 block of Gender Rd",0,1,N/A
2467466,"November 24, 2022","New York",Bronx,"1155 E 225th St",0,1,N/A
2467578,"November 24, 2022",Maryland,Greenbelt,"Mathew St and Ora Glen Dr",0,1,N/A
2467661,"November 24, 2022",Texas,Houston,"1511 Baggett Ln",2,2,N/A
2467398,"November 24, 2022","District of Columbia",Washington,"1600 block of E Capitol St NE",0,1,N/A
2467515,"November 24, 2022",Tennessee,Memphis,N/A,0,1,N/A
2467739,"November 24, 2022",Ohio,Cincinnati,"1500 block of Compton Rd",0,1,N/A
2467813,"November 24, 2022",Texas,Galveston,N/A,0,1,N/A
2467800,"November 24, 2022",Pennsylvania,Pittsburgh,"720 Sherwood Ave",0,2,N/A
2467773,"November 24, 2022",Illinois,Chicago,"2900 block of W Roosevelt Rd",0,2,N/A
2466958,"November 23, 2022",Illinois,Chicago,"200 block of W 37th Place",0,1,N/A
2467324,"November 23, 2022",Texas,Houston,"9310 block of Friendly Rd",0,3,N/A
2469981,"November 23, 2022",Missouri,"Saint Louis","Pine St and Tucker Blvd",0,1,N/A
2466835,"November 23, 2022",Maryland,"Temple Hills","2300 block of Iverson St",0,4,N/A
2467512,"November 23, 2022",Tennessee,Memphis,"4000 block of Westmont Rd",0,2,N/A
2466887,"November 23, 2022",Tennessee,Memphis,"1441 E Brooks Rd",0,1,N/A
2467337,"November 23, 2022",Pennsylvania,Pittsburgh,"3700 block of Baytree St",0,1,N/A
2466431,"November 23, 2022",Pennsylvania,Philadelphia,"1901 N 60th St",0,4,N/A
2467768,"November 23, 2022",Washington,"Auburn (Algona)","200 block of Second Ave N",0,1,N/A
2466956,"November 23, 2022",Illinois,Chicago,"6608 S Peoria St",0,1,N/A
2467040,"November 23, 2022",Illinois,Chicago,"213 S Western Ave",0,1,N/A
2465957,"November 22, 2022",Illinois,Chicago,N/A,0,1,N/A
2465601,"November 22, 2022",Georgia,Columbus,"3100 block of Glenwood Dr",0,1,N/A
2466210,"November 22, 2022",Pennsylvania,Philadelphia,"6200 block of Wistar St",1,1,N/A
2465235,"November 22, 2022",Texas,Texarkana,"4624 Elizabeth St",0,1,N/A
2467770,"November 22, 2022",Texas,Hebbronville,"600 block of E Harald St",0,1,N/A
2466120,"November 22, 2022",Washington,Seattle,"8800 block of Delridge Way SW",0,1,N/A
2465859,"November 22, 2022",Illinois,Chicago,"14 W 95th St",0,1,N/A
2465076,"November 21, 2022","New York",Rochester,"Atkinson St and Reynolds St",1,1,N/A
2465035,"November 21, 2022",Minnesota,"Saint Paul (Woodbury)","500 block of Lake View Dr",0,1,N/A
2464613,"November 21, 2022",Texas,"Wichita Falls","500 block of Astin Ave",0,1,N/A
2464620,"November 21, 2022",Tennessee,Memphis,"2500 block of Peres Ave",0,1,N/A
2465032,"November 21, 2022",Michigan,Detroit,"20000 Evergreen Rd",0,2,N/A
2465426,"November 21, 2022",Wisconsin,Milwaukee,"5700 block of W Fond Du Lac Ave",0,1,N/A
2465216,"November 21, 2022",Maryland,"Middle River","10 block of Chelmsford Ct",0,2,N/A
2464083,"November 20, 2022",Illinois,Rantoul,"909 N Maplewood Dr",1,1,N/A
2464905,"November 20, 2022",Louisiana,"New Orleans","5700 block of Crowder Blvd",0,1,N/A
2464079,"November 20, 2022","North Carolina","Scotland Neck","Lees Meadow Rd",0,3,N/A
2475502,"November 20, 2022",Iowa,"Des Moines","600 block of Cutler Ave",0,1,N/A
2464337,"November 20, 2022",Texas,Cameron,N/A,0,1,N/A
2465244,"November 20, 2022",Florida,Sanford,"13000 Island Bay Cir",1,1,N/A
2464372,"November 20, 2022",Florida,Jacksonville,"New Kings Rd",0,1,N/A
2463588,"November 20, 2022",Maryland,"Hyattsville (Chillum)","Crosby Rd",0,1,N/A
2465066,"November 20, 2022",Ohio,Dayton,"4919 Hoover Ave",0,1,N/A
2463901,"November 19, 2022",Virginia,Norfolk,"800 block of Whitaker Ln",0,2,N/A
2463162,"November 19, 2022",Arizona,Avondale,"Avondale Blvd and McDowell Rd",1,2,N/A
2463101,"November 19, 2022",California,"San Diego","Kelly St and Comstock St",0,2,N/A
2463025,"November 19, 2022","New York","Staten Island","Richmond Terrace and Snug Harbor Rd",0,2,N/A
2463351,"November 19, 2022",Arizona,Chandler,"1171 W Goldfinch Way",1,2,N/A
2463667,"November 19, 2022",Florida,Homestead,"400 block of SW Eighth Ave",0,1,N/A
2463665,"November 19, 2022",Florida,Jacksonville,"5100 Hollycrest Dr",0,1,N/A
2464352,"November 19, 2022",Illinois,"Washington Park","Bunkum Rd and N 45th St",1,3,N/A
2462958,"November 19, 2022",Illinois,Chicago,"3800 block of S Archer Ave",0,2,N/A
2462890,"November 19, 2022",Indiana,Evansville,"1100 block of W Mill Rd",0,1,N/A
2462625,"November 18, 2022","South Carolina",Union,"E Main St",0,1,N/A
2462679,"November 18, 2022",Minnesota,"Minneapolis (Brooklyn Park)","8447 Regent Ave N",1,1,N/A
2463008,"November 18, 2022",Virginia,Hampton,"200 block of Bridgeport Cove Dr",2,1,N/A
2462479,"November 18, 2022",Texas,"San Antonio","2310 SW Military Dr",0,1,N/A
2464745,"November 18, 2022","North Carolina","Rocky Mount","Cokey Rd and Old Wilson Rd",0,1,N/A
2467562,"November 18, 2022",Indiana,Evansville,"1125 Wellington Dr",0,1,N/A
2462444,"November 18, 2022",Illinois,Chicago,"1500 block of N Lockwood Ave",0,1,N/A
2462657,"November 18, 2022",Michigan,Detroit,"Griswold St and Michigan Ave",0,1,N/A
2462652,"November 18, 2022",Michigan,Detroit,"1218 Randolph St",0,1,N/A
2462856,"November 18, 2022","New York",Albany,"Second Ave and Sloan St",0,1,N/A
2462848,"November 18, 2022","New York",Yonkers,"160 Linden St",0,1,N/A
2462726,"November 18, 2022",Maryland,Baltimore,"3100 block of Lorena Ave",0,1,N/A
2462756,"November 18, 2022",Oregon,Portland,"NE Prescott Dr and NE 133rd Ave",0,1,N/A
2461948,"November 17, 2022",Texas,Houston,"11100 block of Ella Blvd",0,1,N/A
2461917,"November 17, 2022","New York",Albany,"100 block of 3rd Ave",0,1,N/A
2461545,"November 17, 2022",Indiana,Clinton,"776 Wildcat Dr",0,1,N/A
2462047,"November 17, 2022",Indiana,Evansville,"E Oregon St and N Garvin St",0,1,N/A
2461741,"November 17, 2022",Texas,"San Antonio","4000 block of E Southcross",0,1,N/A
2463395,"November 17, 2022",Mississippi,Meridian,"2428 Old Marion Rd",1,1,N/A
2461506,"November 17, 2022","District of Columbia",Washington,"Yuma St SE and 8th St SE",0,2,N/A
2462358,"November 17, 2022",Pennsylvania,Philadelphia,"E Hunting Park Ave and G St",0,1,N/A
2462292,"November 17, 2022",Florida,"Pembroke Pines","19400 block of SW 58th Manor",0,1,N/A
2462156,"November 17, 2022",Ohio,Toledo,"900 block of Avondale Ave",0,1,N/A
2461467,"November 16, 2022",Kentucky,"Mount Sterling","Wyandot Way",1,1,N/A
2461142,"November 16, 2022","New York",Syracuse,"200 block of Sabine St",0,1,N/A
2461722,"November 16, 2022",Texas,"Corpus Christi","2120 Hudson St",0,1,N/A
2461612,"November 16, 2022",Illinois,Bloomington,"400 block of DeVille Dr",0,1,N/A
2462188,"November 16, 2022",Georgia,Lilburn,"745 Beaver Ruin Rd",1,1,N/A
2461472,"November 16, 2022",Maryland,Aberdeen,"300 block of Stevens Cir",0,3,N/A
2462243,"November 16, 2022",Florida,Ocala,"Pine Pass Ln",0,1,N/A
2461424,"November 16, 2022",Missouri,"Saint Louis","2601 Whittier St",0,1,N/A
2461283,"November 16, 2022","New Jersey",Millville,"500 block of N 5th St",0,1,N/A
2461344,"November 15, 2022",Louisiana,Ball,"89 Camp Livingston Rd",0,2,N/A
2461195,"November 15, 2022",Georgia,Rome,"634 Elliott Dr",0,2,N/A
2460512,"November 15, 2022",Virginia,Hampton,"50 block of Pickett St",0,1,N/A
2460470,"November 15, 2022",Kentucky,Louisville,N/A,0,1,N/A
2460035,"November 15, 2022",Illinois,Chicago,"11616 S Yale Ave",0,2,N/A
2460222,"November 15, 2022",Michigan,Flint,"1700 block of Barbara Dr",0,1,N/A
2461007,"November 15, 2022",Connecticut,"New Britain","32 W Pear St",0,1,N/A
2459606,"November 14, 2022",Virginia,Petersburg,"Lincoln St and Grant Ave",0,2,N/A
2459741,"November 14, 2022",Florida,"West Palm Beach","800 block of 5th St",0,1,N/A
2459859,"November 14, 2022",Wisconsin,Milwaukee,"9919 W Fond Du Lac Ave",0,1,N/A
2459849,"November 14, 2022",Wisconsin,Milwaukee,"800 block of N 22nd St",0,2,N/A
2460344,"November 14, 2022",Missouri,"Saint Joseph","1700 block of Pine St",0,1,N/A
2460314,"November 14, 2022",California,"San Jose","Orlando Dr and Cunningham Ave",0,1,N/A
2460045,"November 14, 2022",Illinois,Chicago,"3159 W Roosevelt Rd",0,1,N/A
2460040,"November 14, 2022",Illinois,Chicago,"834 E 79th St",1,1,N/A
2459297,"November 14, 2022","South Carolina",Greenwood,"Beadle Ave",0,1,N/A
2460020,"November 14, 2022",Oregon,Portland,"N Killingsworth St and N Haight Ave",0,1,N/A
2463436,"November 14, 2022",Mississippi,Vicksburg,"Bowman St",0,1,N/A
2459103,"November 13, 2022",Texas,"San Antonio","800 block of Rayburn Dr",0,1,N/A
2459061,"November 13, 2022",Illinois,Chicago,"6900 block of S Indiana Ave",0,1,N/A
2459670,"November 13, 2022",Missouri,"Saint Louis","4300 block of College Ave",0,1,N/A
2458903,"November 13, 2022",Florida,Jacksonville,"100 block of W Monroe St",0,1,N/A
2458748,"November 13, 2022",Texas,Houston,"200 N Hagerman St",0,1,N/A
2458701,"November 13, 2022","North Carolina",Salisbury,"416 Messner St",0,2,N/A
2458676,"November 13, 2022","North Carolina",Enfield,"1662 Green Acres Rd",1,5,N/A
2459271,"November 13, 2022",California,"Rohnert Park","6356 Commerce Blvd",0,1,N/A
2459294,"November 13, 2022","South Carolina",Greenville,"Jacquline Ln",0,2,N/A
2458826,"November 13, 2022",Illinois,Chicago,"8900 block of S South Chicago Ave",0,1,N/A
2460005,"November 13, 2022","New York",Buffalo,"Eggert Rd and Congressional Walk",0,1,N/A
2459180,"November 13, 2022",Kentucky,Louisville,"3500 block of Greenwood Ave",0,1,N/A
2458600,"November 12, 2022",Illinois,Chicago,"5300 block of W Harrison St",0,1,N/A
2458435,"November 12, 2022",Ohio,Columbus,"Chestershire Rd and Whitehead Rd",0,1,N/A
2459005,"November 12, 2022",Texas,"Fort Worth","6655 Calgary Ln",0,4,N/A
2460063,"November 12, 2022","South Carolina",Spartanburg,"100 W Imperial St",0,1,N/A
2458467,"November 12, 2022","New Jersey",Paterson,"50 Block of N Main St",0,4,N/A
2459229,"November 12, 2022",Virginia,Charlottesville,"800 block of Hardy Dr",0,1,N/A
2459142,"November 12, 2022",Louisiana,Shreveport,"1900 block of Legardy St",0,2,N/A
2457991,"November 11, 2022","North Carolina",Raleigh,"1611 Thoroughbred Ln",0,1,N/A
2457942,"November 11, 2022",Wisconsin,Milwaukee,"N 60th St and W Medford Ave",0,1,N/A
2460982,"November 11, 2022",Pennsylvania,Philadelphia,"4900 block of W Girard Ave",0,1,N/A
2458294,"November 11, 2022",Pennsylvania,Carlisle,"100 block of E North St",0,1,N/A
2457963,"November 11, 2022",Colorado,Aurora,"900 block of Zion St",1,1,N/A
2458184,"November 11, 2022",Georgia,"Stone Mountain","4692 E Ponce de Leon Ave",0,1,N/A
2458145,"November 11, 2022",Illinois,Chicago,"7000 block of S Martin Luther King Dr",0,1,N/A
2457427,"November 10, 2022",Michigan,Holland,"Riley St and Westland Ct",0,1,N/A
2457346,"November 10, 2022",Missouri,"Saint Louis","2000 block of E Obear Ave",0,1,N/A
2456946,"November 10, 2022","District of Columbia",Washington,"5th St NW and M St NW",0,1,N/A
2457008,"November 10, 2022",Indiana,Indianapolis,"4960 E 56th St",0,1,N/A
2457627,"November 10, 2022",Illinois,Chicago,"2000 block of S Carpenter St",0,1,N/A
2456355,"November 9, 2022",Tennessee,Memphis,"4000 block of Leweir St",0,1,N/A
2457221,"November 9, 2022",Nevada,"Las Vegas","900 block of Shades End Ave",0,2,N/A
2456557,"November 9, 2022","North Carolina","Winston Salem (Winston-salem)","2000 block of Cole Rd",0,1,N/A
2456381,"November 9, 2022","District of Columbia",Washington,"5700 block of Colorado Ave NW",0,1,N/A
2456818,"November 9, 2022",Nebraska,Omaha,"1705 Douglas St",0,2,N/A
2456626,"November 9, 2022",Minnesota,"Minneapolis (Fridley)","5200 block of 3rd St NE",0,1,N/A
2457195,"November 9, 2022",Ohio,"Cleveland (Shaker Heights)","3000 block of Colwyn Rd",0,2,N/A
2456849,"November 9, 2022",Oregon,Portland,"100 block of NE 80th Ave",0,1,N/A
2455574,"November 8, 2022",Minnesota,"Minneapolis (Brooklyn Park)","6355 Zane Ave N",1,1,N/A
2455884,"November 8, 2022",Illinois,Chicago,"4000 block of S Archer Ave",0,1,N/A
2456563,"November 8, 2022","North Carolina","Winston Salem (Winston-salem)","Vargrave St and US-52",0,2,N/A
2456516,"November 8, 2022",Louisiana,"Morgan City","Garber St",0,1,N/A
2456309,"November 8, 2022",Illinois,Chicago,"800 block of W 63rd St",0,1,N/A
2455457,"November 8, 2022",Illinois,Chicago,"4902 W Quincy St",0,2,N/A
2455549,"November 8, 2022",Mississippi,Greenville,"600 block of Phelps St",0,1,N/A
2455523,"November 8, 2022",Arizona,Phoenix,"N 35th Ave and W Northern Ave",0,2,N/A
2456156,"November 8, 2022",Florida,"Miami (South Miami Heights)","SW 192nd St and SW 113th Pl",0,1,N/A
2456342,"November 8, 2022",Georgia,Atlanta,"46 Wall St SW",0,1,N/A
2456846,"November 8, 2022",Missouri,"Saint Louis","Dr MLK Dr and Kingshighway Blvd",0,1,N/A
2458117,"November 8, 2022",Arkansas,"Little Rock","I-630 and John Barrow Rd",0,1,N/A
2455159,"November 7, 2022",Kentucky,Louisville,"2700 block of Virginia Ave",0,1,N/A
2455113,"November 7, 2022",Texas,Houston,"5200 Selinsky Rd",0,1,N/A
2455568,"November 7, 2022",Illinois,Peoria,"500 block of W Gift Ave",1,1,N/A
2455710,"November 7, 2022",Texas,"Mcallen (McAllen)","4700 block of Jasmine Ave",0,4,N/A
2457154,"November 7, 2022",California,Carpinteria,"5500 block of Carpinteria Ave",0,1,N/A
2455616,"November 7, 2022",Michigan,Belleville,"10825 Rawsonville Rd",0,1,N/A
2455597,"November 7, 2022",Illinois,Peoria,"W Starr St and S Griswold St",0,1,N/A
2456246,"November 7, 2022",Pennsylvania,Philadelphia,"1700 block of W Edgley St",0,2,N/A
